hash,min_label,log_min_label,three_categories_label,parity_two_label,log_parity_two_label,timeout_count_label,timeout_factor_label,log10_parity_two_label,log10_min_label,four_families,all_families,all_families_threshold_10,3-means_label,4-means_label,5-means_label
da04400476a037ea62b7d9d8bf985cb0,1.89,0.636576829071551,easy,612.3527777777779,6.417308550715321,1.0,0.0555555555555555,2.7870016922462177,0.2764618041732441,other,minimal-superpermutation,minimal-superpermutation,0.0,3.0,0.0
c9722df399c28fa1c1f6f1bf87318fa2,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,sliding-puzzle,sliding-puzzle,1.0,1.0,1.0
01135f7a79d555bd0406f00fac22cbe2,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,timetable,timetable,1.0,1.0,1.0
fa421852917dcf2cd5d87664dd0c9a57,18.99,2.9439125248241944,medium,5244.009444444445,8.564841645882053,8.0,0.4444444444444444,3.719663465181741,1.2785249647370176,cryptography,cryptography,cryptography,2.0,2.0,2.0
715f24a25c666b1a4c9991b16b880ea6,63.08,4.1444037620948375,easy,2182.92,7.688418709062125,3.0,0.1666666666666666,3.339037819907404,1.799891684656865,other,hamiltonian-cycle,hamiltonian-cycle,0.0,3.0,0.0
768dee3b0c19f613de7a891411068d54,6.09,1.8066480817218056,medium,4711.207222222222,8.457699464619129,8.0,0.4444444444444444,3.673132207080175,0.7846172926328754,antibandwidth,antibandwidth,antibandwidth,2.0,0.0,2.0
3f2a362bb7d5a8ea3076020892cde807,181.66,5.202136808074068,easy,3848.3372222222224,8.255396443658448,6.0,0.3333333333333333,3.5852731214045934,2.2592593098523635,bitvector,bitvector,bitvector,2.0,0.0,4.0
5e6cacbbb7bb0e88f4ad932120b5a9dc,19.99,2.995232148512309,medium,4479.587222222221,8.407286183267248,8.0,0.4444444444444444,3.651237997174417,1.300812794118117,bitvector,bitvector,bitvector,2.0,0.0,2.0
51a6064e2fa72e417f84aa3be9ccffad,122.07,4.804594650681708,easy,3207.23,8.073162915238154,5.0,0.2777777777777778,3.5061301055939,2.086608944572948,bitvector,bitvector,bitvector,0.0,0.0,4.0
268786234185b8a93051bee4efaad466,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,rbsat,other ,1.0,1.0,1.0
102ddb414ef5a0f8cf06f168df8f271a,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,timetable,timetable,1.0,1.0,1.0
241027c1d4f2b6d6e1bc8e49a213ae66,28.69,3.3565486299932736,medium,5820.142777777778,8.669080072688795,8.0,0.4444444444444444,3.764933638746185,1.4577305482459983,cryptography,cryptography,cryptography,2.0,2.0,2.0
d6ed49feb8a82e2cb80ead1a22520eb6,340.79,5.83126645180165,easy,2865.7622222222217,7.960589639915701,3.0,0.1666666666666666,3.4572401533115835,2.532486842525011,other,hypertree-decomposition,hypertree-decomposition,0.0,0.0,4.0
9862d27fe2528635f363e0f7645b2c53,2383.41,7.776287514334737,medium,9251.510555555556,9.13254212047724,16.0,0.8888888888888888,3.966212648672288,3.3771987571687307,other,circuit-multiplier,circuit-multiplier,1.0,1.0,1.0
74f9299f3df46a07ba6db653bff13453,3775.0,8.236155661683124,medium,9345.852222222222,9.142687911261,16.0,0.8888888888888888,3.970618909624221,3.576916955965207,cryptography,cryptography,cryptography,1.0,1.0,1.0
b60f214b9d38e841442db8c667eb391f,90.69,4.507447097459476,easy,3178.77,8.064249608497898,5.0,0.2777777777777778,3.5022591056610954,1.95755940189748,other,hamiltonian-cycle,hamiltonian-cycle,0.0,0.0,4.0
08e7044c1542a366b7da389d31466d19,1712.45,7.445680372629845,medium,6446.276666666667,8.771257982128636,7.0,0.3888888888888889,3.80930894098832,3.2336178998484897,other,software-verification,software-verification,2.0,2.0,2.0
763b3d3f790eddc4e5c2705ac13777c9,27.49,3.3138223021771545,easy,1933.852222222222,7.56726926266063,3.0,0.1666666666666666,3.286423283849601,1.4391747398434684,other,planning,planning,0.0,3.0,0.0
eb4f0d2deb9160cb1c406157d2d79585,226.08,5.4208889189362175,easy,1637.4255555555555,7.400880504219818,2.0,0.1111111111111111,3.2141615642080232,2.354262144504484,other,maxsat-optimum,maxsat-optimum,0.0,3.0,0.0
d95c2aa334c098b0a41e0f96ab15cd1d,2976.83,7.998614254917669,medium,9751.922777777778,9.185219752526164,16.0,0.8888888888888888,3.989090253590865,3.473754033783434,cryptography,cryptography,cryptography,1.0,1.0,1.0
e5179e84ff3e8c6d4db46fbbbd319550,112.69,4.724640685964258,easy,2550.613333333333,7.844089132107299,3.0,0.1666666666666666,3.4066446256314675,2.051885378889872,bitvector,bitvector,bitvector,0.0,3.0,4.0
4c97abc562ca002999c22ec86cd62f3a,1675.41,7.423813190425784,medium,4266.868333333333,8.358635425747615,3.0,0.1666666666666666,3.630109241643227,3.224121103282493,other,maxsat-optimum,maxsat-optimum,2.0,0.0,4.0
74acaa627ddc5fdab40d62172f56a827,1688.34,7.431501076674203,easy,3710.937777777778,8.21903989395096,2.0,0.1111111111111111,3.56948367248559,3.227459909857681,other,sorting-networks,other ,0.0,0.0,4.0
6de54d6ef01744ffb2066192f797bc40,109.59,4.696746129475301,easy,1824.5383333333327,7.509082265978251,3.0,0.1666666666666666,3.261152992271921,2.039770926931579,other,influence-maximization,influence-maximization,0.0,3.0,0.0
b51ebbe57d4077a5fa43018ff3920588,152.08,5.024406698180174,easy,1624.5777777777776,7.393003231942591,2.0,0.1111111111111111,3.2107405083255736,2.182072103857387,other,maxsat-optimum,maxsat-optimum,0.0,3.0,0.0
06f692ab71fb031118f4c946556eca52,47.49,3.8605191625610304,medium,4124.5633333333335,8.324715434579508,6.0,0.3333333333333333,3.615377976652711,1.6766021695820184,antibandwidth,antibandwidth,antibandwidth,2.0,0.0,4.0
c3d373950f657fbc2752d4ef8ed05a35,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,bitvector,bitvector,bitvector,1.0,1.0,1.0
c790cce39a626db94903b2789c570d7e,422.87,6.047064803205963,easy,3747.799444444445,8.228924131906442,4.0,0.2222222222222222,3.5737763424874744,2.626206875743723,other,hypertree-decomposition,hypertree-decomposition,2.0,0.0,4.0
1b534fcd80ac9a0f5032033edd298436,40.09,3.691126926654416,easy,1274.7188888888888,7.150480953980559,2.0,0.1111111111111111,3.105414421268057,1.6030360562505217,other,minimal-superpermutation,minimal-superpermutation,0.0,3.0,0.0
f2141cde748f165bac48de382470d993,133.97,4.897615894288895,medium,5313.298888888889,8.577968181011839,7.0,0.3888888888888889,3.725364246955116,2.1270075573713267,other,core-based-generator,core-based-generator,2.0,2.0,2.0
18d6a042cec732fbf3aa175852cff0c4,38.09,3.6399517804905126,medium,4272.122222222221,8.359865990301515,4.0,0.2222222222222222,3.630643669038612,1.5808109726609465,cryptography,cryptography,cryptography,2.0,0.0,4.0
5e933a625099cc1ec6a8299a7848a2ae,261.79,5.567542655649251,easy,1697.0927777777777,7.436671935382555,2.0,0.1111111111111111,3.22970558526142,2.4179530531094464,other,hypertree-decomposition,hypertree-decomposition,0.0,3.0,0.0
5696ebc151f271257ba3a98782667932,1540.73,7.340011609066881,medium,6299.395555555556,8.748208964214136,7.0,0.3888888888888889,3.799298879694761,3.1877265389235547,other,software-verification,software-verification,2.0,2.0,2.0
575fb26a2a0a978595fcb433192ae40f,367.17,5.905824956062357,medium,6593.901111111111,8.793900426720787,10.0,0.5555555555555556,3.819142429731489,2.564867189504396,cryptography,cryptography,cryptography,2.0,2.0,3.0
c1484d43c95d76184dbe50ac5fc98854,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,test-configuration,test-configuration,1.0,1.0,1.0
9da32436de386f3b4f8e6ec1db552349,91.49,4.516229676691444,easy,3589.365555555556,8.185730740392549,6.0,0.3333333333333333,3.555017690898304,1.961373627594801,other,hamiltonian-cycle,hamiltonian-cycle,0.0,0.0,4.0
e8466aed73739b7d020a52c81a4ebad2,36.49,3.597038250448356,easy,2970.124444444445,7.996359131405289,5.0,0.2777777777777778,3.472774646085997,1.5621738633646485,other,cellular-automata,cellular-automata,0.0,0.0,4.0
4846c2529cd0bec66663e16d578aa9a0,594.95,6.388477368401163,medium,5160.560555555556,8.548800487372864,7.0,0.3888888888888889,3.712696878557865,2.7744804688604328,bitvector,bitvector,bitvector,2.0,0.0,2.0
d89d9c422451a10786795a51cfee03db,37.99,3.6373229671995344,medium,4184.5616666666665,8.339157238290298,6.0,0.3333333333333333,3.621649972313037,1.5796692935547203,cryptography,cryptography,cryptography,2.0,0.0,4.0
8cee9847937e159c08f6625b4339c8c6,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,cryptography,cryptography,cryptography,1.0,1.0,1.0
d5325d628ea6ed001c5a99971b58deae,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,bitvector,bitvector,bitvector,1.0,1.0,1.0
b47cd78004eebf44dea246af043ee580,170.28,5.137444140959952,easy,1852.273888888889,7.524169292440693,2.0,0.1111111111111111,3.2677052046128883,2.231163641505099,other,fermat,other ,0.0,3.0,0.0
79ba99947a30cf6953d7cdf88bedaf7a,1315.04,7.18162236240019,medium,4996.565,8.5165059553236,5.0,0.2777777777777778,3.698671541493222,3.118938963103398,other,software-verification,software-verification,2.0,0.0,2.0
5ca36dbc5e4a537b1abcf3146c830c01,456.38,6.123325795818278,easy,3437.0733333333333,8.14237561305903,4.0,0.2222222222222222,3.536188798335144,2.659326604019716,other,maxsat-optimum,maxsat-optimum,0.0,0.0,4.0
0176764afff2ea9f16a90fec9a516ed2,547.27,6.304942282103375,medium,7343.413333333334,8.90155904530407,11.0,0.6111111111111112,3.8658979737115367,2.738201641835991,other,polynomial-multiplication,polynomial-multiplication,2.0,2.0,3.0
ca6f385b29f7b9fb474f9ed7f9f921af,68.29,4.223763342972998,medium,6932.682777777777,8.844002142490773,12.0,0.6666666666666666,3.840901328424279,1.834357112718405,other,timetable,timetable,2.0,2.0,3.0
20b526b92fe5e9d0b0640905a542f2e7,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,cryptography,cryptography,cryptography,1.0,1.0,1.0
fbc694fc1c89942c03419264d204185c,48.79,3.8875253738277458,medium,7047.716111111111,8.86045888745051,9.0,0.5,3.848048401950383,1.6883308181122665,cryptography,cryptography,cryptography,2.0,2.0,3.0
b7f494d180e86b58de578015fa62fea6,2.59,0.9516578757114464,easy,577.2844444444445,6.358335116345193,1.0,0.0555555555555555,2.761389855120388,0.4132997640812518,cryptography,cryptography,cryptography,0.0,3.0,0.0
316e22c7acf697be27514ffda0381ebc,2385.17,7.777025679608222,medium,9576.953888888887,9.167114854733889,17.0,0.9444444444444444,3.9812273963842566,3.377519338273738,other,hypertree-decomposition,hypertree-decomposition,1.0,1.0,1.0
091ddccbec559d7d69382a717d207bae,130.29,4.86976273521484,easy,1996.352222222222,7.599076905342652,3.0,0.1666666666666666,3.300237167548753,2.1149110840818914,cryptography,cryptography,cryptography,0.0,3.0,0.0
8e6b3882858ea80b035769f70c608028,859.92,6.756839361664808,medium,7376.594999999999,8.90606742901122,12.0,0.6666666666666666,3.867855939877853,2.9344580498777164,antibandwidth,antibandwidth,antibandwidth,2.0,2.0,3.0
0fdb5687a03275e0e2391484f1f7e743,0.09,-2.407945608651872,easy,1116.0272222222222,7.017530535316002,2.0,0.1111111111111111,3.0476747880753123,-1.0457574905606752,cryptography,cryptography,cryptography,0.0,3.0,0.0
21ab1912d0f0f22eaee5eba6bade4dc3,39.49,3.676047475298558,easy,1185.1405555555557,7.0776166588185205,2.0,0.1111111111111111,3.0737698599514136,1.5964871337365445,other,planning,planning,0.0,3.0,0.0
7da0582f7f105caeedcee2a216ecc0c8,201.88,5.307673461472062,easy,3956.870555555556,8.283208728076925,6.0,0.3333333333333333,3.5973518430566616,2.3050932960616484,bitvector,bitvector,bitvector,2.0,0.0,4.0
c3c8b35ed9da8b07a34b5997454dd0cf,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,bitvector,bitvector,bitvector,1.0,1.0,1.0
cdbd9c75d4d3ae3c23788463abaee53a,445.26,6.098658381210097,medium,4800.808888888889,8.47653970121685,7.0,0.3888888888888889,3.681314417872317,2.6486136819725634,other,planning,planning,2.0,0.0,2.0
f90c0e53ef8ddf118cc5b24ed0a89ac2,2610.77,7.867400475964233,medium,9589.487222222224,9.168422696398087,17.0,0.9444444444444444,3.981795384802224,3.416768613634283,cryptography,cryptography,cryptography,1.0,1.0,1.0
fa3b1d5110d6585533a706e17ee37fd5,74.99,4.317354771313298,medium,6446.106666666667,8.771231609968329,11.0,0.6111111111111112,3.809297487704621,1.875003353600041,cryptography,cryptography,cryptography,2.0,2.0,2.0
3859d592ef722f4f6e6a204a8f7fb30e,1000.34,6.908095221195235,medium,7356.650555555555,8.903360020578765,11.0,0.6111111111111112,3.86668012733538,3.0001476350273144,other,maxsat-optimum,maxsat-optimum,2.0,2.0,3.0
e9d2b8c57b02c9fa9788e42a5a2fdb79,66.89,4.203049479130317,medium,4383.606666666666,8.385627104408107,7.0,0.3888888888888889,3.6418315787427846,1.8253611959526328,other,test-configuration,test-configuration,2.0,0.0,2.0
28a4a5d2789d9f6a2f0367ab7e344817,0.09,-2.407945608651872,easy,558.2155555555555,6.324745188065342,1.0,0.0555555555555555,2.7468019346209225,-1.0457574905606752,cryptography,cryptography,cryptography,0.0,3.0,0.0
b48339b6d42dee80d35e154d8ca8234c,1774.61,7.481335959458053,medium,8877.317777777778,9.091254738307256,15.0,0.8333333333333334,3.948281766423632,3.2491029244570027,antibandwidth,antibandwidth,antibandwidth,1.0,1.0,1.0
6e8dba16e06c793a2daca1fa440eeb4f,491.16,6.196769940292312,medium,8128.799999999999,9.003168590171672,13.0,0.7222222222222222,3.910026438356237,2.6912229906928946,other,polynomial-multiplication,polynomial-multiplication,1.0,1.0,3.0
29be431e9dee1550957c8483be4532e4,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,coloring,coloring,1.0,1.0,1.0
a14e117015a1a4af8d6de817d48cde0f,509.26,6.232958691634785,easy,2446.5188888888893,7.802421431479626,3.0,0.1666666666666666,3.3885485731752727,2.7069395657078994,other,hypertree-decomposition,hypertree-decomposition,0.0,3.0,4.0
4672e9c1e46711d391e61ab975349c91,255.38,5.542752631996535,medium,4156.121111111111,8.332337493062832,5.0,0.2777777777777778,3.6186881945927634,2.4071868826308207,bitvector,bitvector,bitvector,2.0,0.0,4.0
1c5b4e4164b1a20fd102115d9af754ca,183.26,5.210905909537067,medium,6584.689999999999,8.792502536379793,10.0,0.5555555555555556,3.81853533367009,2.2630676822289937,other,polynomial-multiplication,polynomial-multiplication,2.0,2.0,3.0
a43133bc0c2fbaa3a45e2d283668f795,242.26,5.4900115295886565,medium,4389.648888888889,8.387004523118705,6.0,0.3333333333333333,3.6424297840880673,2.3842817128855844,bitvector,bitvector,bitvector,2.0,0.0,2.0
3edf32e4a985b9b49a301b3824c383de,25.89,3.2538567937634464,easy,745.5866666666667,6.614171380521928,1.0,0.0555555555555555,2.8724981329230865,1.413132050434872,cryptography,cryptography,cryptography,0.0,3.0,0.0
6b1d903a4f4178e0b3bb7dc2c8a98be6,3516.44,8.165204393182488,medium,9639.802222222224,9.17365587102714,17.0,0.9444444444444444,3.984068123666456,3.5461032115713444,other,sliding-puzzle,sliding-puzzle,1.0,1.0,1.0
507d96bea975d5d328cf167d24af6118,872.02,6.770812359425775,medium,7186.0633333333335,8.879898781068155,11.0,0.6111111111111112,3.856491040477312,2.940526445700951,antibandwidth,antibandwidth,antibandwidth,2.0,2.0,3.0
3c7565c7461c543371f73367ae854379,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,perfect-matching,perfect-matching,1.0,1.0,1.0
5067c6b6296b92d54f12876935e6b575,33.59,3.5142284036242013,easy,3260.633333333333,8.089676729520628,3.0,0.1666666666666666,3.5133019640119536,1.5262100038416644,other,petrinet-concurrency,petrinet-concurrency,0.0,0.0,4.0
1335a426491cf1826dde2e331e0c9af8,137.67,4.924859517074852,medium,5607.631666666666,8.631883746576422,8.0,0.4444444444444444,3.748779479568507,2.138839312414322,antibandwidth,antibandwidth,antibandwidth,2.0,2.0,2.0
fcbef8eb7d8cd4f76fc455a25c0d3065,105.78,4.6613614656378335,easy,2735.7105555555554,7.914146482048053,4.0,0.2222222222222222,3.437070146127502,2.024403562682965,other,baseball-lineup,baseball-lineup,0.0,0.0,4.0
533017e0f42d8246c7ae140313a84161,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,baseball-lineup,baseball-lineup,1.0,1.0,1.0
69b0601bae0398d5a96942f725708fc3,2459.87,7.807863782001579,medium,8195.153333333334,9.01129820159878,11.0,0.6111111111111112,3.913557083739048,3.39091215597554,other,maxsat-optimum,maxsat-optimum,1.0,1.0,3.0
b51583e32432c5778c7e3e996c3bfeba,7.99,2.0781907597781832,easy,1519.5294444444444,7.326155989888381,2.0,0.1111111111111111,3.1817091199709795,0.9025467793139914,other,software-verification,software-verification,0.0,3.0,0.0
d9edec809b84b6a3ce31e623026888bc,360.24,5.886770475993316,medium,6098.2444444444445,8.715756212747474,10.0,0.5555555555555556,3.7852048288102127,2.5565919339548766,other,baseball-lineup,baseball-lineup,2.0,2.0,2.0
a45d7a611305683a8db8c385ac7cee31,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,petrinet-concurrency,petrinet-concurrency,1.0,1.0,1.0
cc1a816e624e9ef4b3d833c5a43d3651,275.54,5.618732808616453,medium,7808.345555555554,8.962948383716547,13.0,0.7222222222222222,3.892559024631767,2.4401846540708854,other,core-based-generator,core-based-generator,1.0,2.0,3.0
f5acbaaf36b6dcd42be1799cfc502f8b,11.39,2.432735777459091,easy,1719.0261111111113,7.449513194977267,3.0,0.1666666666666666,3.2352824734440904,1.0565237240791003,antibandwidth,antibandwidth,antibandwidth,0.0,3.0,0.0
1bf01a50e4f28847abb772ede3f04d6a,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,edge-matching,edge-matching,1.0,1.0,1.0
675be7b6591c58b07e4df09c1b7820f0,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,petrinet-concurrency,petrinet-concurrency,1.0,1.0,1.0
d5cf456d4b4387d466a123c5de8ad0b8,35.58,3.571783682237689,medium,6642.027222222222,8.801172500426068,11.0,0.6111111111111112,3.822300651213687,1.5512059437479062,other,petrinet-concurrency,petrinet-concurrency,2.0,2.0,3.0
11f49c7df37db8f226dbd1dfdf8e5a65,40.69,3.7059823620135983,easy,3585.411111111111,8.184628421803806,6.0,0.3333333333333333,3.554538960017914,1.6094876898532853,other,cellular-automata,cellular-automata,0.0,0.0,4.0
cc9a6cf6d19647e643802f4a870fe3c2,2015.59,7.60866723549229,medium,8945.127222222221,9.098864218560765,14.0,0.7777777777777778,3.951586521707883,3.304402195012372,bitvector,bitvector,bitvector,1.0,1.0,1.0
d7b38c8ead74ae705aa60b8771debda1,1017.93,6.925526432467255,medium,8238.84111111111,9.016614971157075,14.0,0.7777777777777778,3.915866127419767,3.0077179138956427,bitvector,bitvector,bitvector,1.0,1.0,3.0
8cb87be537068ca66c5e4dcbef721871,925.67,6.830517799640488,medium,7014.824444444445,8.855780966484916,11.0,0.6111111111111112,3.846016806688245,2.9664561889258056,bitvector,bitvector,bitvector,2.0,2.0,3.0
3c3108869e3b16d673f1a96d65545410,9.99,2.301584592660462,easy,2881.2511111111107,7.965979892379977,5.0,0.2777777777777778,3.459581110212884,0.9995654882259823,bitvector,bitvector,bitvector,0.0,0.0,4.0
c5536829f75565139c12449d4b0cb190,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,sliding-puzzle,sliding-puzzle,1.0,1.0,1.0
db87834d6d64cb95095fd930195d2ad7,1.09,0.0861776962410524,easy,3336.820555555554,8.112773703123757,6.0,0.3333333333333333,3.5233328521964578,0.0374264979406236,other,test-configuration,test-configuration,0.0,0.0,4.0
0b348eb6b61e4f0026437fda402c9b62,19.29,2.9595868269176377,easy,3989.041111111111,8.291306157971906,6.0,0.3333333333333333,3.6008685121776502,1.2853322276438846,other,petrinet-concurrency,petrinet-concurrency,2.0,0.0,4.0
4698d034b2b58fcc23d84795632e8ad6,73.38,4.295651418927136,easy,2258.1116666666667,7.722284197280727,3.0,0.1666666666666666,3.353745414567702,1.865577707419929,bitvector,bitvector,bitvector,0.0,3.0,0.0
140aa37221467a66d5711b760a19ee0f,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,ktf,ktf,1.0,1.0,1.0
d21b66364fecc9fc7aabbbb981274612,77.28,4.347435189904263,easy,2563.2650000000003,7.84903711547885,4.0,0.2222222222222222,3.4087935075062816,1.888067113407437,other,hamiltonian-cycle,hamiltonian-cycle,0.0,0.0,4.0
a4efbba2fd80c504dbeebcf96bff9752,1118.44,7.019690136219093,medium,9826.76777777778,9.192865347044007,16.0,0.8888888888888888,3.9924106931008354,3.0486126908306383,cryptography,cryptography,cryptography,1.0,1.0,1.0
3f4946b0d78b8b112b8e7737ae6db0f1,2.09,0.7371640659767196,medium,4602.988333333333,8.43446100923513,8.0,0.4444444444444444,3.66303987413895,0.3201462861110539,cryptography,cryptography,cryptography,2.0,0.0,2.0
8bab516f1a44b1f0183675b51ab1c87f,1.09,0.0861776962410524,easy,615.5644444444445,6.422539642734061,1.0,0.0555555555555555,2.789273526644285,0.0374264979406236,cryptography,cryptography,cryptography,0.0,3.0,0.0
4fe36c662bbfba878bdc49f70bec1ead,,8.517193191416238,,,,,,,,other,petrinet-concurrency,petrinet-concurrency,,,
9a4e05c9741963618893549d1a03f5d0,29.09,3.3703944725071104,easy,851.6294444444445,6.747151507861303,1.0,0.0555555555555555,2.9302506684293688,1.4637437212470592,cryptography,cryptography,cryptography,0.0,3.0,0.0
3cc91b840a95e1002a0531442746ae19,331.37,5.803235575849561,easy,3943.591111111112,8.279847036694672,5.0,0.2777777777777778,3.595891879039488,2.520313187776104,bitvector,bitvector,bitvector,2.0,0.0,4.0
ef64bc4d3c2505574e067eb50b48ffd4,70.09,4.249780130512233,easy,3124.895555555556,8.047156139389745,5.0,0.2777777777777778,3.4948355063508414,1.8456560599835443,other,hamiltonian-cycle,hamiltonian-cycle,0.0,0.0,4.0
01813075a2ddb68ae1fc655ca003437e,560.35,6.328561588498037,medium,6259.550555555556,8.741863665279539,9.0,0.5,3.79654315138144,2.7484593762695755,cryptography,cryptography,cryptography,2.0,2.0,2.0
05ff725eef6dbf5b1bff07bedd89d6c0,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,cryptography,cryptography,cryptography,1.0,1.0,1.0
4903015e26a8ce37f15a43f92bc2c1dd,1948.01,7.57456361765953,medium,8481.270000000002,9.04561548172336,14.0,0.7777777777777778,3.928460889131081,3.2895911819746666,other,edit-distance,edit-distance,1.0,1.0,3.0
99dd8839a19c9d3aae54c624a5c5e8ae,0.0,-inf,easy,1.6216666666666668,0.4834544269698588,0.0,0.0,0.2099615898847083,-inf,other,relational-dependencies,relational-dependencies,0.0,3.0,0.0
2beaef5841d80abd75865e5a2c27e2fa,1.39,0.3293037471426003,easy,570.0772222222222,6.345771829235183,1.0,0.0555555555555555,2.7559336888539443,0.143014800254095,cryptography,cryptography,cryptography,0.0,3.0,0.0
80bbee0c053daccd0a521a09cb63a582,1343.33,7.202906884879962,medium,8198.686666666668,9.01172925782332,14.0,0.7777777777777778,3.9137442890787546,3.1281827137663085,antibandwidth,antibandwidth,antibandwidth,1.0,1.0,3.0
f7ba1a2737e59af54ad7c9a1a9dda227,172.38,5.149701342219253,medium,6765.246111111111,8.819553920003921,11.0,0.6111111111111112,3.830283600305896,2.236486876375591,other,sliding-puzzle,sliding-puzzle,2.0,2.0,3.0
556b8dcbf56e5ecd88fafe4fe1bb7fbd,297.48,5.6953469958351,medium,5969.941666666667,8.6944924352613,8.0,0.4444444444444444,3.775970087583549,2.473457772815446,antibandwidth,antibandwidth,antibandwidth,2.0,2.0,2.0
4cea19f7c950f4e2d5dc23e72f2856c6,1.49,0.3987761199573678,easy,562.6377777777777,6.332636042357699,1.0,0.0555555555555555,2.750228889097596,0.173186268412274,cryptography,cryptography,cryptography,0.0,3.0,0.0
c2cd624b23b64a57dce567bd50b16965,0.0,-inf,medium,5147.663888888888,8.546298276935932,8.0,0.4444444444444444,3.711610182372545,-inf,other,hgen,hgen,2.0,0.0,2.0
4638b79cc05c9299745df37cbd598dca,205.17,5.323838903778114,easy,3974.035,8.287537230320085,5.0,0.2777777777777778,3.599231687695772,2.312113858452692,bitvector,bitvector,bitvector,2.0,0.0,4.0
4dd165fbd1678001e130c89cfa2969a2,0.2,-1.6094379124341005,medium,4382.806111111111,8.385444462869755,7.0,0.3888888888888889,3.641752258530512,-0.6989700043360187,other,miter,other ,2.0,0.0,2.0
b5d9a62d4b2f44b9eb3f6b3e48083ef4,240.25,5.481680047850402,medium,4858.55388888889,8.48849611889008,8.0,0.4444444444444444,3.686507024091131,2.3806633963405828,other,baseball-lineup,baseball-lineup,2.0,0.0,2.0
b83b05e814486aaedb19da69fb35ece1,201.48,5.30569012087745,medium,5917.421666666666,8.685656103728348,10.0,0.5555555555555556,3.77213251755852,2.3042319421856736,other,test-configuration,test-configuration,2.0,2.0,2.0
7029fb4ec7af44f5962539a33e55645e,389.13,5.963913478020691,easy,2038.625,7.6200308399770815,2.0,0.1111111111111111,3.309337345734648,2.590094714052817,bitvector,bitvector,bitvector,0.0,3.0,0.0
21c32b3636f0f470731c3254011fcbdd,24.69,3.206398303357088,easy,1289.051111111111,7.161661653907236,2.0,0.1111111111111111,3.110270137550029,1.3925210899319322,cryptography,cryptography,cryptography,0.0,3.0,0.0
c9ae591f3abe9d5cd3948a554fc50d7f,0.0,-inf,medium,5035.487777777777,8.52426567787401,8.0,0.4444444444444444,3.702041546177965,-inf,other,at-least-two-sol,at-least-two-sol,2.0,0.0,2.0
fcfefd89b9c39178f7f0589deb1c36a2,47.89,3.868906714354518,medium,6523.477222222222,8.783162829049859,10.0,0.5555555555555556,3.8144791503141087,1.6802448370426075,cryptography,cryptography,cryptography,2.0,2.0,3.0
0985317cec6801dcb952fb284f10d3a9,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,hypertree-decomposition,hypertree-decomposition,1.0,1.0,1.0
a2ca167a8fdbf165f40b5d6dee94b040,567.27,6.340835380861238,medium,6115.504444444445,8.718582537677943,9.0,0.5,3.78643228613158,2.75378981656494,other,spectrum-repacking,spectrum-repacking,2.0,2.0,2.0
63569eec60800b3e62be1777d8fb0e7a,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,sliding-puzzle,sliding-puzzle,1.0,1.0,1.0
9c2e734d6c0faeef8a89aa84436fc42d,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,test-configuration,test-configuration,1.0,1.0,1.0
c07f7b3d338885c0212762ede5d87b0b,1332.63,7.194909712256847,medium,7007.696666666667,8.854764347813395,11.0,0.6111111111111112,3.845575294809005,3.1247095858252623,antibandwidth,antibandwidth,antibandwidth,2.0,2.0,3.0
0ddfe6bd1580f216473821a617b5d970,742.45,6.609955528342071,medium,5918.612777777778,8.685857372340859,9.0,0.5,3.7722199274063137,2.8706672115848546,antibandwidth,antibandwidth,antibandwidth,2.0,2.0,2.0
a03f5d0ac480bfab4b9415ba77c0354c,,8.517193191416238,,,,,,,,other,edge-matching,edge-matching,,,
