hash,#Nodes,#Edges,#ConnectedComponents,MeanDegreeCentrality,MinDegreeCentrality,MaxDegreeCentrality,VarDegreeCentrality,EntropyDegreeCentrality,DegreeAssortativity,Centralization,MeanEigenvectorCentrality,MinEigenvectorCentrality,MaxEigenvectorCentrality,VarEigenvectorCentrality,EntropyEigenvectorCentrality,MeanPageRank,MinPageRank,MaxPageRank,VarPageRank,EntropyPageRank,MeanKatzCentrality,MinKatzCentrality,MaxKatzCentrality,VarKatzCentrality,EntropyKatzCentrality,MeanBetweennessCentrality,MinBetweennessCentrality,MaxBetweennessCentrality,VarBetweennessCentrality,EntropyBetweennessCentrality,#Communities,MeanCommunitySize,MinCommunitySize,MaxCommunitySize,VarCommunitySize,EntropyCommunitySize,ClusterImbalance,IsProperClustering,IsSingletonClustering,IsOneClustering,EdgeCut,EdgeCutFraction,Modularity,HubDominance,GlobalIntrapartitionDensity,GlobalClusteringCoefficient
c9ae591f3abe9d5cd3948a554fc50d7f,792,41052,1,103.66666666666669,23.0,265.0,13014.22222222222,0.6365141682948128,0.9502283055718452,0.2343825665859564,0.0316956700845194,0.0089795630007973,0.0430537236263804,0.0002580107605195,2.333859109763403,0.0012626262626262,0.000462638634135,0.0016626200768718,3.1999010286949255e-07,2.1876727974799315,0.0350939220342251,0.0272144678802888,0.0390336491111932,3.1042898881991835e-05,0.6365141682948128,1152.0952273575865,36.57902055350095,25660.37019685429,8345307.205479427,4.937352972436615,792,36.0,36.0,36.0,0.0,0.0,1.0,True,False,False,48.958128172902406,0.0011925881363368,0.942333391441772,0.3714285714285716,0.3714285714285714,0.590636671588639
fcfefd89b9c39178f7f0589deb1c36a2,37633,270951,1,14.399649244014562,3.0,1383.0,127.67510629952488,2.5657109160621623,0.1067216179798711,0.0363809482010268,0.0016275794726054,6.976564334142496e-09,0.5904321153974503,2.3923408199619527e-05,10.535636604038668,2.657242313926607e-05,6.654861910294047e-06,0.0013283838726827,2.1999973858972914e-10,10.535636604038668,0.0050644938564308,0.0040677131483533,0.0882055914959302,9.233251174404764e-07,10.53552609243759,350079.71915162273,0.0,227278159.248628,6452638144435.387,8.867998415127994,37633,1393.8148148148148,296.0,4548.0,927777.706447188,3.173768833930095,3.2625536918640137,True,False,False,93337.99792995505,0.3444829431519169,0.8068162666658751,0.0318856424102788,0.0053506193791484,0.4652132372101103
0985317cec6801dcb952fb284f10d3a9,42441,5695995,87,268.419452887538,0.0,707.0,74404.83925684354,1.989466384254136,0.6038262846579839,0.0103996611405486,0.0015948920965656,0.0,0.0165149118982395,2.1018440733735373e-05,10.646680801929746,2.352153834537117e-05,3.534318230013431e-06,5.1540359641631245e-05,2.2640200438837408e-10,10.64684412211084,0.0036403532336531,0.0007543966489097,0.0087158275277812,1.0309949867653676e-05,10.646615473857311,90673.31171702394,0.0,28980431.22484176,387457116022.67487,5.147262445524397,42441,420.2079207920792,1.0,10511.0,1702156.6597392417,0.8223099477541145,24.96674537658692,True,False,False,1138970.0250863144,0.1999598007172257,0.4993694427520256,0.8917516260948241,0.0290466220692692,0.3841744115347867
a2ca167a8fdbf165f40b5d6dee94b040,31263,797974,66,51.04909957457698,0.0,122.0,423.6538922097375,4.309998139010812,0.7348385335755911,0.0022731965922852,0.0018356210560115,0.0,0.0509032784984543,2.8617188874216377e-05,9.753978109328688,3.1984954182931585e-05,4.798004030323386e-06,6.045500114815335e-05,2.4394150571590638e-11,9.71735208776988,0.0048856125625181,0.000463350281528,0.0161464653829014,8.117483424454292e-06,9.758632886263063,71013.36374717353,0.0,4386621.911696601,38518272120.41964,8.10896148277033,31263,332.5851063829787,1.0,2193.0,265881.3704164781,3.458597351520221,6.585585594177246,True,False,False,45669.0,0.0572311879835683,0.8922429054057305,0.4457974862795193,0.0425521577216946,0.4525753496047945
63569eec60800b3e62be1777d8fb0e7a,41305,193165,1,9.353104950974458,5.0,53.0,31.383972020095328,1.1574000381421603,0.5982153764747434,0.0010569369493097,0.0032356578951269,8.507892062092716e-06,0.0158613980926544,1.374066203606003e-05,5.288723085612169,2.42101440503571e-05,1.422510344319898e-05,9.39126363470076e-05,3.4721243867122637e-10,5.196808810458498,0.0042552485215475,0.0028150672580967,0.0112097508552735,6.103004070224256e-06,4.197567837731531,239499.3280423208,0.0,170617209.9965325,9532380130417.55,6.545834781976467,41305,3177.3076923076924,437.0,5516.0,3466903.75147929,2.5649493574615376,1.7356828451156616,True,False,False,14361.026957000511,0.074345906126889,0.8038227440655835,0.013579965351865,0.0020005090228446,0.4683835664031964
9c2e734d6c0faeef8a89aa84436fc42d,19247,221768,1,23.044422507403752,20.0,90.0,195.1125379932545,0.2710902992252137,0.5328242202527801,0.003482924064337,0.0046121197433395,0.003138225324903,0.0385377537147857,3.068450048333306e-05,5.921173549282456,5.19561490102355e-05,2.68417596545209e-05,0.0005911562970622,1.2873804550807662e-08,6.001756847201371,0.005026254497477,0.0038941032096935,0.0298200915164647,2.669291473682731e-05,5.846393741035119,55004.99666941345,0.0,4321543.64872869,39308767973.51251,5.050537989678649,19247,1013.0,1013.0,1013.0,0.0,0.0,1.0,True,False,False,1933.9989362941303,0.0087208205705698,0.9142422844084304,0.0889328063241106,0.0057922891735501,0.7832884565274038
c07f7b3d338885c0212762ede5d87b0b,1292928,85577364,471745,132.3776173151173,0.0,558.0,52373.15492521086,1.925460410865559,0.794667980535149,0.0003292263489417,7.556605319616742e-05,0.0,0.0650830435237795,7.677280450426306e-07,9.270979293409123,5.341231455040779e-07,1.1601574101574105e-07,1.966106070237492e-06,1.539850005130727e-13,7.867602323949137,0.0008728372784203,0.0007585482430087,0.0011596942122363,1.1593358838023327e-08,6.730572288484578,19490863.728619773,0.0,10845483053.077707,1.3551854778437202e+16,9.026190919586483,1292928,2.740624549562917,1.0,72404.0,90157.48346584794,0.0169549608193168,24134.666015625,True,False,False,948307.8637086916,0.0110812932226878,0.7403528573906627,0.9999577956681917,0.0005389428784696,0.5002171458351429
0ddfe6bd1580f216473821a617b5d970,1314768,85551024,482665,130.13858566682487,0.0,558.0,51816.545888386994,1.9227824176156576,0.7899483520621908,0.000325459525312,7.431080306228979e-05,0.0,0.0650830435237114,7.550683661353781e-07,8.676297291354253,5.237903498546537e-07,1.1408856923807093e-07,1.9334148268784043e-06,1.4960519081057134e-13,7.543034205988232,0.0008656323402797,0.0007542600516108,0.0011531382801766,1.127111304905918e-08,6.624423078625868,21792581.87837433,0.0,10097262166.16646,1.1252802677288974e+16,9.01231925324356,1314768,2.7238746755116714,1.0,73202.0,88140.98429143082,0.0165950095262357,24400.666015625,True,False,False,957409.8660015723,0.0111910976775867,0.7395101810924929,0.9999607458428034,0.0004785864807906,0.4925301832710849
a03f5d0ac480bfab4b9415ba77c0354c,163189,11253874,1769,137.9244189252952,0.0,18632.0,106515.85371430074,3.4544198664755608,0.1618264727606947,0.1134250449754243,0.0006834559870012,0.0,0.0210639805293853,5.660751924274081e-06,11.545756947802383,6.071432792437574e-06,9.191796015662822e-07,0.0176353542133029,1.930617809697564e-09,11.617410712247423,0.0021448602524736,0.0016959459655007,0.0343578860982298,1.5274385078006433e-06,10.794222327796348,1098578.7440182748,0.0,10472593969.694468,742609014484968.8,7.931002408524773,163189,85.57367593078133,1.0,101572.0,5787522.148085236,0.2858219221642954,1181.06982421875,True,False,False,5006897.008154842,0.4449043065663292,0.6178551636989582,0.95546363158583,0.0016356118048014,0.4570051246417094
e247b2a670dffcede273b509eaa1dbb9,98291,278209,2,5.6609252118708735,0.0,292.0,94.69338307130086,1.0383556029378718,0.1754555877205478,0.0029133447316109,0.0003899312796459,0.0,0.2073209763082545,1.002182506046165e-05,11.487860036217404,1.0173783481796465e-05,1.52608071949619e-06,0.0004310525978222,2.2784634545329523e-10,11.487860036217237,0.0029771643804917,0.0023575694159075,0.0441460875495064,1.3103637148393045e-06,11.483000342467085,653694.2119947515,0.0,1245690798.0060215,93266875829228.28,7.547454203327485,98291,5173.210526315789,1.0,11491.0,7484125.745152354,2.9444389791664403,2.220912218093872,True,False,False,17527.965360999133,0.0630028696447603,0.876923707222469,0.1102568123549022,0.0008006300419864,0.3725353947711283
064ba3c61c5f105104edec8305853711,26823,125427,1,9.352197740744884,5.0,43.0,30.901382691838464,1.1628115456763308,0.5862675437325158,0.0012548759686632,0.0040465307879944,1.595452676553192e-05,0.0195376485484285,2.090702615404581e-05,4.856043836819353,3.728143757223279e-05,2.190535166974909e-05,0.0001446157014836,8.192990951060432e-10,4.854183247138799,0.0051739183552266,0.0032329300670518,0.0139307701890352,1.0512006425681182e-05,4.772920320888386,153687.90791478724,0.0,96173416.71444814,3391220311385.788,7.547145326319192,26823,2063.3076923076924,807.0,3631.0,869686.2130177512,2.5649493574615376,1.7592054605484009,True,False,False,14697.323202650425,0.1171783045329189,0.7608944481198161,0.0126925845332598,0.0032432846215732,0.4750716581255971
38295b28f74d2a62e928c221428faf36,129246,32447610,157,502.106216053108,0.0,1261.0,240780.04303317724,1.9861007493651872,0.6033050946673687,0.0058946002147522,0.0009021611825144,0.0,0.0090910854597509,6.92328855653525e-06,11.758352003237729,7.729245388538562e-06,1.160577503365675e-06,1.6299701224859904e-05,2.3061887627986987e-11,11.763377664870516,0.0021113720696804,0.0004055145899415,0.0047969871742686,3.2792913391445484e-06,11.756090233743103,277613.7520725192,0.0,269366968.7592317,11626413162314.834,5.2389420413937495,129246,734.3522727272727,1.0,38591.0,11601997.546358468,0.6944752613396984,52.5047607421875,True,False,False,6407942.863938198,0.1974858198782036,0.5002145274611445,0.9221883390679227,0.0152184697155175,0.388864761573873
75fdd3db99b4f58aa7c18dc398f9742b,15233,102000,2,13.391977942624566,0.0,32.0,31.09554911734975,1.970535986586252,-0.055563289644063,0.0012226347768225,0.0069316122418768,0.0,0.0243482237301718,1.7599702427402782e-05,9.631219406135823,6.564328760532434e-05,9.847042604871006e-06,0.000202688815935,8.313433077753204e-10,9.631219406135823,0.0,0.0,0.0,0.0,0.0,123032.97629985632,0.0,7528937.299858947,90164917737.80124,7.718918965844695,15233,476.03125,1.0,1283.0,86070.9677734375,3.4224142040147285,2.689727544784546,True,False,False,38392.72534000244,0.3763992680392396,0.7757643815713002,0.09609764538109,0.0151038664833177,0.5355684877964041
652e6c443bca6ee89c5948150ad5373b,11556,30331,2,5.249394254067151,0.0,17.0,3.999069380389276,1.582924710465506,0.2226608486263424,0.0010173023509041,0.0030578268436324,0.0,0.1116376434644177,7.718482825846612e-05,9.351121240233986,8.652876818420957e-05,1.2980269989615786e-05,0.0002372658647232,6.928378538099392e-10,9.35112124023398,0.0087077411727511,0.0012969184161714,0.0324200451452115,1.0710376932479272e-05,9.350761350732132,136386.11449328385,0.0,11179826.473533103,288757822684.52576,7.90154107525522,11556,304.10526315789474,1.0,513.0,9560.7783933518,3.528141868059026,1.6819672584533691,True,False,False,2261.66147999996,0.0745660044179209,0.9038008453515128,0.067858481399684,0.0146797951574679,0.4407191870059932
f4ca5fca83e870d2ed56f2b00b074ed4,5984,3401184,2301,1136.75935828877,0.0,3434.0,1128910.5012493206,2.141097398967358,-0.0315198110107951,0.4739275005129993,0.0083346980152122,0.0,0.0518608429856453,9.764510846045784e-05,5.4966414975511935,0.0001125159516285,2.50668449197861e-05,0.0004593982897825,8.750423221008978e-09,5.442873742631974,0.0117776938876416,0.0069198571481756,0.0324052004809616,2.839822615424941e-05,5.250339355714851,1312.5421237169685,0.0,30591.955487141768,11091202.25654793,4.981382235480262,5984,2.582649978420372,1.0,507.0,396.7161944450292,0.0627354897859978,169.0,True,False,False,402534.2349341614,0.118351207971742,0.2251278334784157,0.9996062614577608,0.7224049223506507,0.6698949014157909
cd2bc98659d17859ba3c97e68d4af5b5,53199,126789,5,4.766593357017989,0.0,138.0,7.196353121564172,1.137238324153618,0.1033459266498613,0.0025046588344356,0.0006582102782671,0.0,0.4080805671215348,1.8364105044354456e-05,10.792391241021209,1.879704547559273e-05,2.819601872215644e-06,0.0003151807565595,5.0136419915958866e-11,10.241087134452076,0.0042874114592211,0.0029994077586994,0.0322709654014016,4.154487941105495e-07,8.21948669965573,2561151.0001561656,0.0,1920467432.019748,378101558316123.5,8.215260116698778,53199,759.9857142857143,1.0,2633.0,269250.9855102041,4.1890826265727945,3.4644737243652344,True,False,False,4358.656339999907,0.0343772436094606,0.946868360465249,0.0553672886697992,0.0041423490308544,0.3938591157821593
63f90e5beec327bb06d8d6f5f95840ef,51388,2823051,2378,109.87199346150852,0.0,7154.0,39828.08227549213,3.3024002525168683,0.125584378144808,0.1373710055413936,0.0015497617237963,0.0,0.0349803523375246,1.705803466079297e-05,10.418253159628534,1.869468465493632e-05,2.918969409200592e-06,0.0136791720467211,3.899140010660379e-09,10.41844199866766,0.0038435729087376,0.0027699826849596,0.1024493642169821,4.686743356555536e-06,10.210134153640476,277480.80225489644,0.0,660116773.1196892,11412825709833.01,8.647181518656975,51388,20.72932634126664,1.0,23647.0,286773.32447679504,0.2093160545868393,1126.047607421875,True,False,False,847616.0927818043,0.3002482395046367,0.6141225327462918,0.9804116841435904,0.00636555605789,0.4189177451576479
cd864fc43dfa07c29d9c6201d107160b,1458,815751,1,1119.0,1119.0,1119.0,0.0,0.0,,0.0,0.0261891400439462,0.0261891400439462,0.0261891400439462,4.814824860968091e-35,0.0,0.0006858710562414,0.0006858710562414,0.0006858710562414,0.0,0.0,0.0261891400439461,0.0261891400439462,0.0261891400439462,1.2037062152420224e-35,0.0,494.7000000000042,436.5000000000039,567.4500000000048,2963.8350000000432,1.0986122886681096,1458,27.0,27.0,27.0,0.0,0.0,1.0,True,False,False,729.0002945125347,0.0008936554101834,0.944444430035753,1.0,1.0,0.7265699643880831
4e5a3f6bfeb277c86e4c7bd8587090fa,200716,560419,2,5.584198569122541,0.0,528.0,136.892335659249,0.8967213351043329,0.0942315232663538,0.0026028335367892,0.0001295163116325,0.0,0.1816788441327913,4.965389378425915e-06,12.209072992712567,4.982142754741647e-06,7.473245780107218e-07,0.0005061276280179,9.165662447078292e-11,12.209072992712631,0.0021504929619609,0.0018851093238531,0.0293260768763691,3.575438739610582e-07,12.184857976306374,1545093.541636072,0.0,4613446359.967095,1204199270378734.8,7.129513482487579,200716,11806.823529411764,1.0,18305.0,35536392.027681656,2.833213344056216,1.5503515005111694,True,False,False,30261.93134200457,0.0539987604667303,0.8779174691014907,0.1279066409360642,0.0003564855383244,0.3678016155650134
51f5cc6f2541540e48d2ac6fe53101ce,13409,150540,2,22.453575956447164,0.0,180.0,310.1319524970459,2.170528978584532,0.0081348883163503,0.0117690118909671,0.006566981909928,0.0,0.0764395064810603,3.1451525386385094e-05,9.503681402280014,7.457204935041587e-05,1.118651651875606e-05,0.0007838146907917,4.049376768864844e-09,9.503681402280014,0.0069133571483424,0.000441460508974,0.0556429302290774,2.6782269731169483e-05,9.503681402280014,94758.04593701124,0.0,16581076.51035471,111662469932.27235,6.734577548227849,13409,1489.888888888889,1.0,2377.0,514401.8765432099,2.19722457733622,1.5953019857406616,True,False,False,81873.52090899774,0.5438655567224508,0.6901442971515033,0.2106652620449101,0.0098351118608474,0.4375488578129071
8f0b25d8536ccf0b8abf86e5d8f86edf,1786,592353,61,663.3292273236282,0.0,772.0,67184.76282997409,0.9497819806209522,0.4990325475521186,0.0967966525193382,0.0176019622182746,0.0,0.4712451256551173,0.0002500813404001,4.84665266476409,0.0005439219310576,8.3986562150056e-05,0.0517514584059745,3.326635504272609e-06,4.915513916686023,0.0223539993598449,0.0199390232126955,0.2398617146625988,6.0209126953758506e-05,4.345592383015477,2387.803409650966,0.0,174607.13633602735,144651042.87792274,1.288710120316466,1786,27.060606060606062,1.0,291.0,6791.935720844808,0.417586399612329,10.392857551574709,True,False,False,1540.5693781089374,0.0026007623462849,0.5978438463150774,0.951426290398213,0.4106205993387387,0.915834274298619
99f78e77c6b2198f95424cee8234557d,2009,8098,1,8.06172224987556,3.0,73.0,106.13257662569208,1.1065759268178488,0.6195394271092867,0.0324539134825996,0.0136969272491022,4.222104195343253e-05,0.1079169816634105,0.0003101542635744,7.605392364814831,0.0004977600796416,0.0002485489278428,0.0032246959901968,4.1675225430076886e-08,7.605392364814831,0.0211337831881668,0.0137227124113771,0.0881878540936761,5.112328779716759e-05,7.605392364814831,8162.371560087375,0.0,282503.1736075488,470933732.54016656,7.355112351053588,2009,125.5625,70.0,202.0,1534.12109375,2.772588722239781,1.6031745672225952,True,False,False,2210.806998999972,0.2730065447023921,0.7244996919399643,0.1060214759083787,0.0405979795627238,0.3901676365847303
36bb4df1e31391c76f2286a81d8a707c,310924,144348792,14,928.5149554231904,0.0,7190.0,103926.10251205212,5.892564130185738,-0.0146571258003885,0.0201986330338857,0.00123104434819,0.0,0.0402264181515031,1.7007498536997536e-06,12.64269235055449,3.216105738921844e-06,4.824330061365479e-07,0.0004263702679287,3.34013394092005e-10,12.456807832774604,0.0016441842193346,0.0014968267711358,0.0180514332967942,5.128782938011386e-07,9.620261120838498,5394383.926436275,0.0,40100955649.880745,1.2506492576989098e+17,9.421363874742797,310924,11104.42857142857,1.0,36989.0,134936324.1020408,1.5371491688755077,3.3308420181274414,True,False,False,416114.7231765849,0.0028827031900383,0.8721471205958236,0.6706159864555826,0.0397050684807129,0.4270824285590202
11a1def7af69d5da6df454daf893f3fa,7089,58928,2,16.625193962477077,0.0,128.0,134.0794386173369,2.233328017175997,-0.0052529613958263,0.0157478653340664,0.0085704431839753,0.0,0.0787894287145096,6.761112332273263e-05,8.86629956585493,0.0001410467055894,2.11595429538722e-05,0.0012758175970475,1.0546609360260693e-08,8.86629956585493,0.0095543296606022,0.0014661845303427,0.0735435272218345,4.977840442901824e-05,8.86629956585493,42737.53593302735,0.0,2482645.21658658,6727168319.522543,8.209707553307965,7089,354.45,1.0,778.0,24708.5475,2.9264175554979963,2.191549301147461,True,False,False,45512.65086700395,0.7723433828910526,0.5566630396589254,0.1627222058270329,0.0232763891194615,0.4684704247372535
ea2ec2f8a4bfb6ba735eff25f96480d0,1545,12462,33,16.132038834951455,0.0,65.0,128.53790555188988,3.167076865248383,0.2440303877083715,0.0319634935170003,0.0059285901410245,0.0,0.2281567742299343,0.0006121010098782,7.270996957040688,0.0006358542537258,9.708737864077672e-05,0.0033208591889365,1.701609483623418e-07,7.270996957040688,0.0,0.0,0.0,0.0,0.0,7209.928434641035,0.0,801040.2561546972,778936837.1126221,5.896093027283682,1545,32.1875,1.0,498.0,5746.735677083333,1.5607104090414072,15.090909004211426,True,False,False,3221.4484449999813,0.2585017208313257,0.7109615479216806,0.7543261985884108,0.0646055279173404,0.4292538869104491
3a2af2a7aac25e166867884d30bf6dbc,109609,805868,1,14.70441295878988,2.0,343.0,830.0975857406949,1.6133299292817551,-0.2236598485040067,0.0029955536032482,0.000229280028954,3.865391241779739e-18,0.2302055279331963,9.07076908031454e-06,8.480643785021636,9.12333841199173e-06,1.858463913023218e-06,0.0002834227845002,2.3167988290460047e-10,9.067622941203217,0.0028720071760201,0.0024161311840272,0.0194792130975759,8.749131928804558e-07,8.001228853467474,1203330.9574323378,0.0,1056133943.217188,162150693366829.3,7.870496136502898,109609,2740.225,261.0,8216.0,5174480.524375,3.68887945411394,2.997446298599243,True,False,False,7158.663011998607,0.0088831707078561,0.9517300810789424,0.1750296129920318,0.0031201467715968,0.2574046729783723
b354a65f78cc471bb3e69cc0a2f4473d,13409,150540,2,22.453575956447164,0.0,180.0,310.1319524970459,2.170528978584532,0.0081348883163503,0.0117690118909671,0.006566981909928,0.0,0.0764395064810604,3.145152538638511e-05,9.503681402280014,7.457204935041587e-05,1.118651651875606e-05,0.0007838146907917,4.049376768864844e-09,9.503681402280014,0.0069133571483424,0.000441460508974,0.0556429302290774,2.6782269731169483e-05,9.503681402280014,95148.3000137264,0.0,19865458.057434376,115368792830.53058,6.730644410086445,13409,1489.888888888889,1.0,2410.0,430950.3209876543,2.19722457733622,1.6174496412277222,True,False,False,82413.76682899728,0.5474542767968466,0.6947430642673813,0.2094952551288592,0.010153476918906,0.4405020411708503
e45e5784cba0411dcef66e49b3bb46e6,511804,1456391,2,5.691206008550148,0.0,632.0,109.84839426812472,1.5920921571963966,-0.0383160671736312,0.0012237414294456,5.798219014183646e-05,0.0,0.5129538659534437,1.9505110326215447e-06,13.128354500154536,1.9538697220185417e-06,2.930809450492768e-07,0.0001919931978211,9.805579625583673e-12,13.116598364784872,0.0013733819333368,0.0012351233706558,0.0164780943381519,6.769503217909161e-08,11.324501611553762,10093828.924336407,0.0,69874787394.06058,9.428828190608552e+16,7.601363465071069,511804,3529.6827586206896,1.0,20485.0,14190155.30625446,4.364391247327996,5.803116321563721,True,False,False,34425.25761601263,0.0236373732164045,0.9634507247414994,0.0618623306062784,0.0007375123534499,0.39993919916616
a91177361e567d8d16ecb7b847471860,488689,2283113,1,9.343828078798582,3.0,18.0,12.482538561457016,2.1647060433193346,0.4741608530726353,1.7713387107230244e-05,0.0001371751793237,3.157277688146935e-07,0.0628531982354416,2.0274741696929334e-06,11.517129492129245,2.046291199515438e-06,1.23254912889127e-06,3.185389712286308e-06,3.0160742730765094e-13,9.820372339232357,0.0012870636729128,0.0004633794233356,0.0029553550009862,3.897583013835514e-07,9.13795809072679,52973663.54093564,0.0,13801231425.748753,7.023147341946367e+16,9.980364105328755,488689,6265.24358974359,1948.0,12557.0,4127963.9534845497,4.356708826689594,2.003989696502685,True,False,False,53590.57396301842,0.0234725893825747,0.9634306304420692,0.0029464097700507,0.0013199628984705,0.4810214540085121
5e29ace02e3073d2c0b9ba6382e0eccf,2352908,57223606,84972,48.640750934588176,0.0,43599.0,233865.02836317848,1.869384988824108,0.9426722050145496,0.018509546300704,3.3075624767603253e-06,0.0,0.5760986539116342,4.249950526149847e-07,12.494716175380002,4.11960381450859e-07,6.375089888767433e-08,0.000654342094503,6.225560531438269e-12,14.197732928445804,0.0006518134938346,0.0006502100066456,0.0028607256573476,1.4516183957001107e-10,6.889314818977948,13310372.685944742,0.0,848652145064.8014,1.0733053238603804e+18,5.567293137744656,2352908,27.679642373978,1.0,342148.0,2995788.842985956,0.0053369016848064,12219.5712890625,True,False,False,1428650.8519278986,0.0249661101736213,0.8080250214103513,0.9996037983654174,0.0004045649212931,0.6493094762442456
43bb6589bf0a0b3734c8d4d40f7ca31a,7089,58928,2,16.625193962477077,0.0,128.0,134.0794386173369,2.233328017175997,-0.0052529613958263,0.0157478653340664,0.0085704431839753,0.0,0.0787894287145096,6.761112332273264e-05,8.86629956585493,0.0001410467055894,2.11595429538722e-05,0.0012758175970475,1.0546609360260693e-08,8.86629956585493,0.0095543296606022,0.0014661845303427,0.0735435272218345,4.977840442901824e-05,8.86629956585493,44049.7120653253,0.0,2996069.034422649,8008468407.136579,8.228251595789452,7089,354.45,1.0,666.0,29113.6475,2.995732273553991,1.8760563135147093,True,False,False,45509.234040003605,0.7722853998099988,0.5541276021660001,0.1517126089940002,0.0227793826184955,0.4700338747502823
26c7e8af6ee864f3410bcc95524b6eb6,977132,62548490,344813,128.02464764228375,0.0,509.0,45559.05254191472,2.0394504626139365,0.7070194822621594,0.000389942479221,6.059211350511092e-05,0.0,0.2564730822983385,1.0197317797929714e-06,9.00728236068628,7.168737520767768e-07,1.5351047760179794e-07,3.2185684539159427e-06,2.9212223632561654e-13,7.502050491291083,0.0010060886355448,0.0008953253435006,0.001547508001679,1.1188841439460629e-08,6.492975880280122,15460806.835867044,0.0,8257248135.95528,1.3374670538944848e+16,8.91078197149531,977132,2.833358947072349,1.0,33356.0,29227.709535285656,0.0130043236661362,11118.6669921875,True,False,False,551088.0734717455,0.0088105735801415,0.7733149774288199,0.9998410541652178,0.0010894620134086,0.5522452879353774
cf5f4eb714cab56ce430af77d26e1a6e,50,670,1,26.8,21.0,33.0,21.200000000000003,1.7078209416650023,0.8119955635861358,0.2672413793103448,0.1095461114461802,3.23288052078142e-06,0.1825896182475668,0.007999649467021,2.833840363822972,0.02,0.0199415386927712,0.0200544116663806,2.2767413834101647e-09,2.6224982289190804,0.0,0.0,0.0,0.0,0.0,47.86070875087911,0.0,172.6813074857793,2873.778043377949,3.1965614697367783,50,25.0,20.0,30.0,25.0,0.6931471805599453,1.2000000476837158,True,False,False,16.666653999999994,0.0248756029850746,0.049593327970569,1.0,1.0,0.8726420625045663
c9f26a2aecaa2d01c3a3551cf60707c6,2266100,16864326,1,14.884008649221128,2.0,1608.0,2220.015731832414,2.0043025021225485,0.0727669717900744,0.0007030256631176,0.0004039648908132,6.627293808244301e-07,0.0236110581760483,2.780991592765175e-07,14.633570849990718,4.412867922863039e-07,2.004317941444574e-07,3.241031106220844e-05,7.105862895912649e-13,10.294920827170216,0.0006581518758173,0.0006282377374007,0.0036891953217277,8.122900644422521e-09,9.465610150036152,361375280.5012218,0.0,127018836917.32544,2.1788691337454293e+19,8.375581796187296,2266100,94420.83333333331,44028.0,161252.0,700140058.4722222,3.178053830347946,1.7077980041503906,True,False,False,466635.3372971604,0.0276699666086365,0.9113436107311048,0.0182803701504371,0.0001395789869503,0.3517328237644402
693746f12f4dff530f68ff7497f2f3f3,34094,264105517,1,15492.78565143427,72.0,16260.0,11677603.085280128,0.2687715113838396,0.5129609193975758,0.04124539044543,0.0038413945453651,0.001873529121368,0.4991629021384294,1.4574361965727424e-05,1.70585465299245,2.933067401890846e-05,1.5203002664167122e-05,0.0572390611147772,1.942715302597409e-07,1.9837840816915813,0.0053966843149409,0.0053819174125265,0.0643638630800842,2.0647242375964413e-07,1.018215565319363,50078.85552802792,0.0,62735687.397833176,1780938436531.4966,0.1904117805338457,34094,2622.6153846153848,2328.0,3317.0,48752.69822485207,2.5649493574615376,1.2645825147628784,True,False,False,33237.82689887339,0.0001258505588085,0.6636263084557767,0.4784836635904283,0.4559804272925643,0.9640840788673674
9efb0648407d77586c9ca36818468f44,46184,136942,4,5.930278884462151,0.0,43.0,16.797667980425434,1.7149750161223407,-0.0667441554284229,0.0008027559692168,0.0004970394450009,0.0,0.3024492983768789,2.140547214348225e-05,10.542506839889937,2.1651324832693123e-05,3.2478780530053704e-06,0.0001567972715864,1.71376172519032e-10,10.542506839889848,0.0042165632624903,0.0013188092843604,0.0253038426852103,3.873114606785552e-06,10.14603373251623,483044.5833719738,0.0,171697207.53260148,4644690499694.453,7.820023400684885,46184,1049.6363636363635,1.0,2182.0,505912.50413223146,3.709284250599985,2.0780951976776123,True,False,False,8874.980516000684,0.0648083167764504,0.91022833397489,0.1011733824145646,0.0036825665594177,0.3839138365326153
3e5d8b51bbb8d636a451ddf73005d3e6,15233,102000,2,13.391977942624566,0.0,32.0,31.09554911734975,1.970535986586252,-0.055563289644063,0.0012226347768225,0.0069316122418768,0.0,0.0243482237301718,1.7599702427402785e-05,9.631219406135823,6.564328760532434e-05,9.847042604871006e-06,0.000202688815935,8.313433077753204e-10,9.631219406135823,0.0,0.0,0.0,0.0,0.0,122652.54795945928,0.0,8384674.503866339,110728303697.19012,7.801165791000725,15233,461.6060606060606,1.0,1424.0,86435.69329660237,3.454498641432544,3.082251071929932,True,False,False,35663.72932300202,0.3496444051274708,0.7869592161435448,0.1033993635087395,0.0154345162882177,0.5317467210978893
